index,X_img,Y_img,latitude,longitude
21135,31043,28576,-22.891921099999998,-43.718102599999995
21136,31541,28162,-22.890062899999997,-43.7158656
21137,32023,27721,-22.888081100000004,-43.713703800000005
21138,32522,27268,-22.8860499,-43.711466800000004
21139,32918,26904,-22.884414099999997,-43.70968580000001
21140,32829,26279,-22.8816118,-43.71008810000001
21141,32740,25754,-22.8792543,-43.7104851
21142,32666,25274,-22.8770994,-43.7108177
21143,32617,24949,-22.8756414,-43.71103759999995
21144,32763,24833,-22.875122400000002,-43.7103832
21145,32957,24991,-22.875829200000002,-43.7095142
21146,33377,25526,-22.878231200000002,-43.707625900000004
21147,33932,25933,-22.8800599,-43.705136800000005
21148,34534,26068,-22.880662899999997,-43.7024331
21149,35340,26585,-22.8829858,-43.6988175
21150,36148,27076,-22.88519,-43.6951912
21151,36887,27541,-22.8872756,-43.6918759
21152,37530,27909,-22.8889262,-43.6889899
21153,38410,28433,-22.8912786,-43.68504170000001
21154,37927,29056,-22.894075700000002,-43.687208899999995
21155,39483,29078,-22.8941745,-43.68022440000001
21170,134620,46416,-22.9719827,-43.25325970000001
21192,72371,16378,-22.837176699999997,-43.53262770000005
21195,61505,102,-22.7641322,-43.5813904
21196,59794,411,-22.765517199999998,-43.58907220000005
21199,104657,20084,-22.853806800000005,-43.387730499999996
